categories,category,image_url,name,original_price,price,product_exists,product_url,scraped_at,sku,sku_array,title
"Khu công cộng, Tiểu nam",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/uswn900as_4085498918d2497e84d1d89258ade17c_8bc33689551b42c0b97dd1d05b01f67f_medium.jpg,Tiểu nam treo tường USWN900AS/HHF90603,"42,745,000₫","33,341,100₫",True,https://tototuantu.vn/products/tieu-nam-treo-tuong-uswn900as-xw-1,2025-04-10 14:32:20,USWN900AS#XW/HHF90603,USWN900AS#XW/HHF90603,Tiểu nam treo tường USWN900AS/HHF90603
"Khu công cộng, Tiểu nam",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/uswn900ae_13b2f4a581304fb4b4e868cd00b5ab93_ccd0626b136b4043933d2969880bd9d5_medium.jpg,Tiểu nam treo tường USWN900AE/HHF90603,"31,875,000₫","24,862,500₫",True,https://tototuantu.vn/products/tieu-nam-treo-tuong-uswn900ae-xw-1,2025-04-10 14:33:37,USWN900AE#XW/HHF90603,USWN900AE#XW/HHF90603,Tiểu nam treo tường USWN900AE/HHF90603
"Khu công cộng, Tiểu nam",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/uswn900a_936e8892817a4ffc9fb179a49209dc43_1badb787af8f4324bbc3afa47eb6e705_medium.jpg,Tiểu nam treo tường USWN900A/HHF90603,"33,465,000₫","26,102,700₫",True,https://tototuantu.vn/products/tieu-nam-treo-tuong-uswn900a-xw-1,2025-04-10 14:34:55,USWN900A#XW/HHF90603,USWN900A#XW/HHF90603,Tiểu nam treo tường USWN900A/HHF90603
"Khu công cộng, Tiểu nam",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/ut508_7cbf2079bbce4c9e85a4f64629fad3a4_930c5b54167c4ecbb4b9d66693c78551_medium.jpg,Tiểu nam đặt sàn UT508T,"6,598,000₫","5,278,400₫",True,https://tototuantu.vn/products/tieu-nam-dat-san-ut508t-xw-1,2025-04-10 14:36:11,UT508T#XW,UT508T#XW,Tiểu nam đặt sàn UT508T
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t113bl9_ac96d3c4e83a460e84ce93620cd668fe_6988d455e91a49e086c9be890c138d33_medium.jpg,Thanh tay vịn chữ L T113BL9/T110D3R(x3),"11,790,000₫","9,196,200₫",True,https://tototuantu.vn/products/thong-so-ky-thuat-ma-san-pham-t114cl9-nw1-t110d3r-x3-ten-san-pham-thanh-tay-vin-kich-thuoc-700x700-mm-34-vat-lieu-thep-khong-gi-boc-nhua-tong-hop-deo-tinh-nang-chong-vet-ban-va-tray-xuot-tiet-kiem-thoi-gian-b-1,2025-04-10 14:37:28,T113BL9/T110D3R(x3),T113BL9/T110D3R(x3),Thanh tay vịn chữ L T113BL9/T110D3R(x3)
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t114hk7_53e636c00dea43b3beb4db766c579406_4570c38d2fb74195aca0ce4084230020_medium.jpg,Thanh tay vịn T114HK7R#MLA/T110D17S,"44,090,000₫","34,390,200₫",True,https://tototuantu.vn/products/thong-so-ky-thuat-ma-san-pham-t113hk7-t110d17s-ten-san-pham-thanh-tay-vin-loai-co-the-bat-len-kich-thuoc-700x160-mm-34-vat-lieu-thep-khong-gi-tinh-nang-chong-vet-ban-va-tray-xuot-tiet-kiem-thoi-gian-bao-tri-h-1,2025-04-10 14:38:44,T114HK7R#MLA/T110D17S,T114HK7R#MLA/T110D17S,Thanh tay vịn T114HK7R#MLA/T110D17S
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/tx3a1_08135e5de458433cab6ec1c8b5334145_1722992fe6204631bb5a6dd155cb3da9_medium.jpg,Thép không gỉ TX3A1,"2,650,000₫","2,067,000₫",True,https://tototuantu.vn/products/thep-khong-gi-tx3a1-1,2025-04-10 14:40:01,TX3A1,TX3A1,Thép không gỉ TX3A1
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/tx3a3_68aec875ab6c4f8c9651ca38d7ede883_09746cd7544b45328869e14efc033f0a_medium.jpg,Thanh tay vịn TX3A3,"3,360,000₫","2,620,800₫",True,https://tototuantu.vn/products/thanh-tay-vin-tx3a3-1,2025-04-10 14:41:18,TX3A3,TX3A3,Thanh tay vịn TX3A3
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t113bu2_41ff165e4ca64931816da599c1918344_d81e033c6de6493ca6c3adea70606593_medium.jpg,Thanh tay vịn TOTO T113BU22/T110D3R(x4),"15,740,000₫","12,277,200₫",True,https://tototuantu.vn/products/thanh-tay-vin-toto-t113bu22-t110d3r-x4-1,2025-04-10 14:42:34,T113BU22/T110D3R(x4),T113BU22/T110D3R(x4),Thanh tay vịn TOTO T113BU22/T110D3R(x4)
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t114cl9sc1_9d35ea2769e44756945de53890de2b7e_eedf8dff13c24434b08ddd2def2af9f9_medium.jpg,Thanh tay vịn T114CL9#NW1/T110D3R(x3),"18,560,000₫","14,476,800₫",True,https://tototuantu.vn/products/thanh-tay-vin-t114cl9-nw1-t110d3r-x3-1,2025-04-10 14:43:40,T114CL9R#NW1/T110D3R(x3),T114CL9R#NW1/T110D3R(x3),Thanh tay vịn T114CL9#NW1/T110D3R(x3)
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t113hk7_781b781eb9724addbef0d2961f8d0558_8aa7ba711b1e47feada275658d18a899_medium.jpg,Thanh tay vịn T113HK7/T110D17S,"48,920,000₫","38,157,600₫",True,https://tototuantu.vn/products/thanh-tay-vin-t113hk7-t110d17s-1,2025-04-10 14:44:57,T113HK7R/T110D17S,T113HK7R/T110D17S,Thanh tay vịn T113HK7/T110D17S
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t113b6_a8bdf770360e4933a3eada70638cfb83_fb4c18e940884da8826dbf3e534bb44c_medium.jpg,Thanh tay vịn T113B6/T110D3R(x2),"4,520,000₫","3,525,600₫",True,https://tototuantu.vn/products/thanh-tay-vin-t113b6-t110d3r-x2-1,2025-04-10 14:46:13,T113B6/T110D3R(x2),T113B6/T110D3R(x2),Thanh tay vịn T113B6/T110D3R(x2)
"Khu công cộng, Tiểu nam",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/ts445dcpk-1000x1000_6f577e4a707a4ed8aa0e9c8778c64269_5c0ec09094664456b6a3214dbed664d7_medium.jpg,Ống nối van xả tiểu TOTO HS376TT,"935,000₫","766,700₫",True,https://tototuantu.vn/products/ong-noi-van-xa-tieu-toto-hs376tt-1,2025-04-10 14:47:30,HS376TT,HS376TT,Ống nối van xả tiểu TOTO HS376TT
"Khu công cộng, Hộp xịt xà phòng",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/tx728aev1z_05d6338cde1046098f28840f0360148a_e564aa0c80d64aa08829f48f9a62e4c0_medium.jpg,Hộp đựng xà phòng TX728AEV1Z,"2,729,000₫","2,128,620₫",True,https://tototuantu.vn/products/hop-dung-xa-phong-tx728aev1z-1,2025-04-10 14:48:57,TX728AEV1Z,TX728AEV1Z,Hộp đựng xà phòng TX728AEV1Z
"Khu công cộng, Hộp xịt xà phòng",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/ts125r_992775d3f826465f9255181fbb8b4304_e92f1aae290a4770bb21eeecfbb590f2_medium.jpg,Hộp đựng xà phòng TS125R,"1,610,000₫","1,255,800₫",True,https://tototuantu.vn/products/hop-dung-xa-phong-ts125r-1,2025-04-10 14:50:14,TS125R,TS125R,Hộp đựng xà phòng TS125R
"Chậu rửa, Chậu rửa treo tường, Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/lw103_3068e4a70e9945ea91a95db61e6e06f5_8c69a3e6f2c24762bf6d4835ccb4d080_medium.jpg,Chậu rửa treo tường TOTO LW103JT1,"10,114,000₫","7,888,920₫",True,https://tototuantu.vn/products/chau-rua-treo-tuong-toto-lw103jt1-1,2025-04-10 14:51:31,LW103JT1#W/TL220D/T205QN,LW103JT1#W/TL220D/T205QN,Chậu rửa treo tường TOTO LW103JT1
"Chậu rửa, Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/skw322b_3_d5f082d3bb104de8aab81bef21f9e72e_a0b78b90d5c24bc6b1901f05bb0887f9_medium.jpg,Chậu dịch vụ SK322/SK322F,"14,855,000₫","11,586,900₫",True,https://tototuantu.vn/products/chau-dich-vu-sk322-sk322f-w-1,2025-04-10 14:53:56,SK322/SK322F#W,SK322/SK322F#W,Chậu dịch vụ SK322/SK322F
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/cw425j_97ce765c149c45998483da5b950a50a2_aaf17516a76c4f09863e5d6cc951b34b_medium.jpg,Bàn cầu trẻ em CW425J,"19,067,000₫","14,872,260₫",True,https://tototuantu.vn/products/ban-cau-tre-em-cw425j-w-tv150nlj-t82c32-tc30a-nw1-t53p100vr-t53rv1-w-1,2025-04-10 14:55:13,CW425J#W/TV150NLJ/T82C32/TC30A#NW1/T53P100VR/T53RV1#W,CW425J#W/TV150NLJ/T82C32/TC30A#NW1/T53P100VR/T53RV1#W,Bàn cầu trẻ em CW425J
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/cw705_2_1_e3e012c67ebf43089ce9ddaf5d1e3e01_800a47b014304f89a0e4f0ceb870788f_medium.jpg,Bàn cầu đặt sàn CW705ENJ/TV150NSV7J/TX802CV1/T53P100VR/T53RV1/TC393VS,"16,627,000₫","12,969,060₫",True,https://tototuantu.vn/products/ban-cau-don-cw705enj-w-tv150nsv7j-w-1,2025-04-10 14:56:29,CW705ENJ#W/TV150NSV7J/TX802CV1/T53P100VR/T53RV1#W/TC393VS#W,CW705ENJ#W/TV150NSV7J/TX802CV1/T53P100VR/T53RV1#W/TC393VS#W,Bàn cầu đặt sàn CW705ENJ/TV150NSV7J/TX802CV1/T53P100VR/T53RV1/TC393VS
"Khu công cộng, Sản phẩm khác",thiet-bi-ve-sinh-khu-cong-cong,https://product.hstatic.net/1000238289/product/t113bp2_ff853a0237784f85ad505350e196a744_medium.jpg,Thanh tay vịn T113BP2/T110D3R(x3),"11,740,000₫","9,157,200₫",True,https://tototuantu.vn/products/thanh-tay-vin-t113bp2-t110d3r-x3,2025-04-10 14:57:46,T113BP22/T110D3R(x3),T113BP22/T110D3R(x3),Thanh tay vịn T113BP2/T110D3R(x3)
